"GISJOIN","CBSA","chg_white_2010_2020","chg_black_2010_2020","chg_aiak_2010_2020","chg_asian_2010_2020","chg_nhpi_2010_2020","chg_other_2010_2020","chg_twoplus_2010_2020"
"G15500","Burlington, NC Metro Area",-1.5525879724446,19.7574817582573,39.7058823529412,54.9265106151334,81.0344827586207,66.0969755677537,273.598852040816
"G15540","Burlington-South Burlington, VT Metro Area",-0.282149400378607,48.9738543716615,-5.29081632653061,63.3414319501183,4.54545454545455,152.272727272727,215.464438122333
"G15940","Canton-Massillon, OH Metro Area",-6.29065864585092,1.96735946436044,18.0154142581888,15.2782701169798,44.7058823529412,137.408036219581,187.843554732701
"G15980","Cape Coral-Fort Myers, FL Metro Area",3.33846417498871,15.3654859112182,74.5554035567716,54.7098451719655,-17.8947368421053,87.7225486959393,655.370773416246
"G16020","Cape Girardeau-Jackson, MO-IL Metro Area",-3.65650775566394,-1.42563730820346,-1.73010380622837,42.8723404255319,-37.9310344827586,20.3087885985748,237.202199144777
"G16180","Carson City, NV Metro Area",-11.0585399602741,8.34914611005693,11.7151607963247,19.8983911939035,33.6633663366337,36.2728146013449,365.555555555556
"G16220","Casper, WY Metro Area",-0.99407269870742,18.9473684210526,34.8271446862996,27.2549019607843,135.897435897436,27.9141104294479,229.613259668508
"G16300","Cedar Rapids, IA Metro Area",-1.35157612679794,92.0054200542005,-3.49013657056146,39.2226148409894,189.130434782609,104.355828220859,189.990557129367
"G16580","Champaign-Urbana, IL Metro Area",-11.5028142061124,14.9268603770577,37.315875613748,36.4180096361522,-39.2857142857143,79.7592510031208,180.643884892086
"G16620","Charleston, WV Metro Area",-9.1146577577057,-2.07443563148261,-1.81518151815182,13.8911454102356,-11.7647058823529,147.489823609227,176.542909685329
"G16700","Charleston-North Charleston-Summerville, SC Metro Area",17.4055621978002,-0.160309533254718,35.8012504113195,50.9938060460386,19.39586645469,88.1240498631803,275.34364879453
"G16740","Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",3.33841041673944,19.2512247539212,44.1962229387379,91.953900388683,13.1445904954499,69.8901642905324,300.734250469567
"G16820","Charlottesville, VA Metro Area",1.64027547378474,-5.27217332430603,21.5826771653543,65.8307281738467,2.31395348837209,72.9805013927577,214.023089497344
"G16860","Chattanooga, TN-GA Metro Area",0.393214872484218,-3.93047654128979,44.1111111111111,36.3310838727448,-19.7333333333333,77.6888145315488,302.458684456929
"G16940","Cheyenne, WY Metro Area",-0.747490918046918,9.9644128113879,27.9043280182232,32.7868852459016,21.1267605633803,30.4772857964347,266.880113838492
"G16980","Chicago-Joliet-Naperville, IL-IN-WI Metro Area",-15.9490397696851,-4.1944892839763,139.762354551677,28.7336172417094,15.6366092536305,30.7967412183751,327.095082722186
"G17020","Chico, CA Metro Area",-16.9570673418621,6.70571010248902,2.2070534698521,16.2967870155681,26.7699115044248,49.4769788320567,136.355802374569
"G17140","Cincinnati-Middletown, OH-KY-IN Metro Area",-2.35235741843081,6.79722944061273,45.6760048721072,67.3310820840137,45.5261274158912,109.821031569586,226.885723715947
"G17300","Clarksville, TN-KY Metro Area",5.08827223878216,22.3225703324808,8.23529411764706,39.3784683684795,28.6153846153846,79.2410327499567,175.718910683679
"G17420","Cleveland, TN Metro Area",0.19086242590964,24.1508550011712,30.4568527918782,43.0894308943089,131.147540983607,64.1246412464125,353.760222110045
"G17460","Cleveland-Elyria-Mentor, OH Metro Area",-6.4479875609569,-1.51802519878616,17.3323471400394,32.8957109718178,30.1507537688442,51.8935952759482,199.536529788749
"G17660","Coeur d'Alene, ID Metro Area",16.533100486075,25.4807692307692,8.08534531162268,47.7627471383975,67.4418604651163,122.670509125841,277.007525586996
"G17780","College Station-Bryan, TX Metro Area",-2.74286516216491,8.58731271680568,73.9700374531835,46.2796162130409,106.50406504065,50.9432883603933,523.695318495779
"G17820","Colorado Springs, CO Metro Area",3.89856367193681,13.8723382208176,25.03653190453,31.7247386759582,40.6618313689937,41.1579801915895,195.717503475977
"G17860","Columbia, MO Metro Area",3.4426218118404,19.1715144153935,-1.04321907600596,27.1799027552674,31.9587628865979,145.59894109861,191.475960529078
"G17900","Columbia, SC Metro Area",-0.291731029781059,5.48221901655795,23.5979606700656,47.3945214105793,9.72644376899696,44.5266043753147,230.259118490365
"G17980","Columbus, GA-AL Metro Area",-5.07054124277719,10.3195264780757,5.40997464074387,37.4673366834171,30.4953560371517,45.8089976322021,169.229805886036
"G18020","Columbus, IN Metro Area",-4.44757642682785,28.5915492957746,45.933014354067,104.787234042553,2.08333333333333,57.8195181706819,313.366336633663
"G18140","Columbus, OH Metro Area",1.0857792519788,22.3176305015353,44.9200376293509,83.5021126514649,-22.4379719525351,86.5019011406844,186.378293371249
"G18580","Corpus Christi, TX Metro Area",-28.7848895958878,5.04296848977417,38.9571694599628,41.6331994645248,44.7761194029851,34.9218318001307,972.05370942813
"G18700","Corvallis, OR Metro Area",0.141250369097798,32.0158102766798,30.622009569378,45.1343418378867,37.0892018779343,58.135516372796,190.588235294118
"G18880","Crestview-Fort Walton Beach-Destin, FL Metro Area",3.60139717018461,17.0447103649461,12.9213483146067,27.6651651651652,38.135593220339,123.190423162584,232.812279960569
"G19060","Cumberland, MD-WV Metro Area",-11.4010397247286,-10.9544787077827,20.2702702702703,26.7315634218289,-15.625,153.097345132743,176.242503259452
"G19100","Dallas-Fort Worth-Arlington, TX Metro Area",-10.2018487100123,26.9656710723164,70.6821848352155,77.6388494390972,51.5655261459006,37.0519497764728,492.796548789239
"G19140","Dalton, GA Metro Area",-13.557656020993,-1.05134474327628,222.643818849449,7.95297372060857,-58.9473684210526,13.3929533455447,358.491142333537
"G19180","Danville, IL Metro Area",-14.914531437993,-1.41897644499101,22.5130890052356,2.30496453900709,-41.1764705882353,38.2674516400336,127.119209039548
"G19260","Danville, VA Metro Area",-9.5173340735438,-1.48392841754517,57.0840707964602,38.013698630137,-20.6896551724138,61.8166526492851,195.282454760031
"G19340","Davenport-Moline-Rock Island, IA-IL Metro Area",-8.0435208542529,23.2753286929621,47.0529470529471,53.1698365031698,-5.34351145038168,25.0228681776603,183.772144465107
"G19380","Dayton, OH Metro Area",-5.08007507735107,1.73235305806144,7.22706304459252,31.4269721426712,37.1024734982332,122.418916624215,172.5469576034
"G19460","Decatur, AL Metro Area",-5.95406838125046,3.49831705567511,-19.9332220367279,27.8308321964529,-17.6991150442478,40.8573342263898,189.250390421655
"G19500","Decatur, IL Metro Area",-13.7171134255307,5.65817939757031,4.86725663716814,35.5098389982111,12.5,63.7566137566138,122.076978939724
"G19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",-1.9823346135758,11.5811627502848,17.2665916760405,41.2580943570768,49.5098039215686,90.0324428798233,423.13986679353
"G19740","Denver-Aurora-Broomfield, CO Metro Area",-0.276102895564205,16.0457492594042,41.8998371011959,46.206297537365,70.9120521172638,27.9949869778918,318.08869869034
"G19780","Des Moines-West Des Moines, IA Metro Area",6.97027470934912,43.6762911752745,58.3233532934132,74.3612078977933,26.537216828479,56.2709030100334,275.38675615945
"G19820","Detroit-Warren-Livonia, MI Metro Area",-5.31475482351285,-1.97613139259382,-2.49798007002424,50.183984828328,19.5583596214511,67.9202976765324,178.169149970412
"G20020","Dothan, AL Metro Area",-2.65359045688151,3.68422616394806,0.137551581843191,53.4537725823592,25.4237288135593,52.8240989779451,231.43343258188
"G20100","Dover, DE Metro Area",-2.10114637405795,20.7774008686043,10.1629913710451,33.97277676951,37.3626373626374,74.8992272024729,176.203739297571
"G20220","Dubuque, IA Metro Area",0.252009263043182,65.9694288012872,46.6292134831461,17.0842824601367,187.847222222222,108.949416342412,198.60312243221
"G20260","Duluth, MN-WI Metro Area",-4.18143223789583,43.2715551974214,1.44489301574485,1.9047619047619,27.6315789473684,178.559176672384,137.153140761119
"G20500","Durham-Chapel Hill, NC Metro Area",6.44675456728679,5.65981412448825,54.3473600635173,40.9925858951175,-5.80912863070539,49.5930079568949,258.982306030902
"G20740","Eau Claire, WI Metro Area",1.76726972598217,25.5387931034483,13.7003841229193,32.0560058953574,126.666666666667,118.402282453638,239.786381842457
"G20940","El Centro, CA Metro Area",-53.6464072235819,-24.4413649748831,39.4573389996731,7.24586704185719,0,34.5620361360731,544.845894845895
"G21060","Elizabethtown, KY Metro Area",-1.88301119023398,3.79746835443038,-5.5363321799308,8.31376232973227,23.314606741573,50.2965599051008,154.359879032258
"G21140","Elkhart-Goshen, IN Metro Area",-7.52417700498193,0.57486512779694,89.1566265060241,18.7467362924282,-3.7037037037037,48.6546782044348,274.680203045685
"G21300","Elmira, NY Metro Area",-10.5470287288469,-8.80233356211393,3.00429184549356,35.4777672658467,-25,72.4954462659381,141.821247892074
"G21340","El Paso, TX Metro Area",-52.245914340031,16.8516731016731,72.0825703346096,45.738773539353,88.6886886886887,124.712396773116,1474.63966707268
"G21500","Erie, PA Metro Area",-10.0327585440827,2.1285040932771,-15.7243816254417,107.34481637959,-33.3333333333333,43.8873413803776,172.116366110922
"G21660","Eugene-Springfield, OR Metro Area",-0.479891208136863,38.3199762540813,14.8402948402948,15.5970920451814,31.9895968790637,52.6482667479923,164.556911955262
"G21780","Evansville, IN-KY Metro Area",-5.03165136049675,7.1341435864998,12.3859191655802,36.5497076023392,312.972972972973,64.3301670488045,181.474846992088
"G21820","Fairbanks, AK Metro Area",-12.2486065846358,-9.24711734117115,9.82424771042303,19.7993052875338,52.5252525252525,54.7005532503458,82.4312696747114
"G22020","Fargo, ND-MN Metro Area",7.69094545606067,278.290398126464,43.0038022813688,56.4412973960713,65.7534246575342,115.912518853695,224.683544303797
"G22140","Farmington, NM Metro Area",-24.8061090561985,-5.55555555555556,4.9978589420655,89.2561983471074,-4.05405405405405,-10.998842227134,143.71283858181
"G22180","Fayetteville, NC Metro Area",-12.094509431519,8.65362522867058,-0.21632822213012,30.9755743332453,24.2175856929955,54.1365284565663,128.174233490566
"G22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area",5.66880073800738,54.325576216457,35.6148349292554,80.9591206395349,147.513812154696,34.1827476038339,381.672712871287
"G22380","Flagstaff, AZ Metro Area",0.434919907915191,20.3720073664825,-1.33229830582339,44.807150595883,59.7560975609756,9.51516452074392,215.293845779616
"G22420","Flint, MI Metro Area",-8.86535934945006,-9.3195048055647,-22.5133214920071,5.38798659448311,54.4303797468354,57.9819316688568,138.543663761801
"G22500","Florence, SC Metro Area",-8.48064891348407,-2.78447090351321,-9.11854103343465,39.6478121664888,145.161290322581,31.3342631334263,217.765168048887
"G22520","Florence-Muscle Shoals, AL Metro Area",-2.52540334621997,2.79611650485437,5.45454545454545,31.5098468271335,-24.0740740740741,65.030262273033,232.635983263598
"G22540","Fond du Lac, WI Metro Area",-4.22685369065786,85.1340996168582,7.43099787685775,9.40766550522648,66.6666666666667,85.4117647058823,292.61796042618
"G22660","Fort Collins-Loveland, CO Metro Area",9.11574205487582,52.6,30.4623753399819,47.2068965517241,45.0892857142857,41.8071546052632,326.565464895636
"G22900","Fort Smith, AR-OK Metro Area",-12.0981856126752,-1.23123179554638,10.3944464973869,12.8850331925166,-2,11.8449085784491,132.298870932035
"G23060","Fort Wayne, IN Metro Area",-1.62183242726532,7.30634013345132,30.1980198019802,87.3250780227525,-18.5929648241206,58.7308939323761,168.000722739181
"G23420","Fresno, CA Metro Area",-27.2674683826884,-1.64771924156453,40.8588408204997,26.8261020401312,18.5053380782918,31.2066701983094,286.423402544577
"G23460","Gadsden, AL Metro Area",-6.25007456187443,-4.11496581413016,64.9553571428571,37.9464285714286,-68.4210526315789,38.1772151898734,240.258899676375
"G23540","Gainesville, FL Metro Area",-1.13941733492578,3.47408116610328,7.71028037383178,36.4422715306506,-19.1780821917808,127.082865483943,321.960553429497
"G23580","Gainesville, GA Metro Area",-1.83227850477112,10.4162211009865,114.42663378545,31.8660880347179,-35.9281437125749,17.1792588451402,462.601463907118
"G24020","Glens Falls, NY Metro Area",-6.60113955489181,1.24848973016512,26.4705882352941,49.4459833795014,14.2857142857143,87.5,330.968967701077
"G24140","Goldsboro, NC Metro Area",-13.4373050530256,-7.05992363438011,41.3721413721414,10.1327742837177,20.3125,27.3056057866184,168.838526912181
"G24220","Grand Forks, ND-MN Metro Area",-2.85800140229041,147.823421213979,7.39336492890995,75.6291390728477,50,54.3809523809524,184.01766004415
"G24300","Grand Junction, CO Metro Area",-2.44776301446094,23.1016042780749,10.8751608751609,49.5093666369313,29.1925465838509,-0.723533891850724,289.262779347547
"G24340","Grand Rapids-Wyoming, MI Metro Area",-0.291184391384654,9.76900017633574,23.1637001754826,54.0558917522268,-2.1978021978022,38.1616939364774,188.613718060818
"G24500","Great Falls, MT Metro Area",-3.19421635622176,18.4158415841584,14.8264984227129,39.1812865497076,38.2022471910112,116.539923954373,128.537835086529
"G24540","Greeley, CO Metro Area",10.6392406271172,83.7860897695107,51.7653532126375,94.1760423560556,68.9814814814815,34.8066810898023,509.488562970937
"G24580","Green Bay, WI Metro Area",-0.841248504365038,51.8906444168294,12.6876980300317,26.2218999274837,12.280701754386,31.5608023401588,261.170568561873
"G24660","Greensboro-High Point, NC Metro Area",-6.42358293895263,12.2638391165485,22.7239784117193,50.1982221799686,-5.18292682926829,53.5103074270938,221.001753019088
"G24780","Greenville, NC Metro Area",-10.1350193313623,3.74589472715843,21.6059782608696,16.1266294227188,14.5631067961165,38.2761277668815,176.500540248514
"G24860","Greenville-Mauldin-Easley, SC Metro Area",4.38291546474112,6.0745361484325,74.0521300448431,46.3291914116035,60.8655737704918,75.4110297285653,336.406126126126
"G25060","Gulfport-Biloxi, MS Metro Area",-1.80795894972433,22.9081047251486,22.8130360205832,12.7435764787032,1.3840830449827,57.9396174233694,212.962962962963
"G25180","Hagerstown-Martinsburg, MD-WV Metro Area",-0.973890004700654,25.4131659126581,39.236641221374,57.1045576407507,30.5555555555556,152.134146341463,221.495050967647
"G25260","Hanford-Corcoran, CA Metro Area",-26.257723391186,-18.0769929181042,43.2864949258392,5.3914590747331,52.0295202952029,11.6404549260396,223.411639081687
"G25420","Harrisburg-Carlisle, PA Metro Area",-3.19758918749711,10.7491682826594,34.4521224086871,98.1158320687911,47.5308641975309,107.008281573499,188.346674876847
"G25500","Harrisonburg, VA Metro Area",-2.83767674093817,39.1972633979476,75,39.7589531680441,-31.9444444444444,52.9611682166748,287.019805825243
"G25540","Hartford-West Hartford-East Hartford, CT Metro Area",-12.9175442642823,7.03404861705918,31.1635674931129,42.1576712647078,14.0992167101828,30.3229997484426,235.776096068126
"G25620","Hattiesburg, MS Metro Area",-0.323382522196648,10.8447149643705,23.1884057971014,63.8605442176871,20.5882352941176,90.6779661016949,258.294017094017
"G25860","Hickory-Lenoir-Morganton, NC Metro Area",-7.29033865182118,-6.72261933126836,142.600513259196,19.0991957104558,-53.4177215189873,39.5617586063874,250.297521982414
"G25980","Hinesville-Fort Stewart, GA Metro Area",-9.65636003803943,5.80585840010508,1.78173719376392,14.6108663729809,27.0089285714286,25.4475254475255,128.782608695652
"G26100","Holland-Grand Haven, MI Metro Area",4.69537700199463,40.9912235415591,26.3803680981595,20.0356188780053,47.2972972972973,32.9295398977551,281.079055826152
"G26180","Honolulu, HI Metro Area",-5.16776362135942,7.61840465309514,-6.56275635767022,4.40787744078774,12.3473227843923,66.4626565936693,16.7342608760961
"G26300","Hot Springs, AR Metro Area",-4.99423846487633,6.62547603414314,36.6269165247019,39.8561151079137,57.7777777777778,77.0677521008403,261.198283649503
"G26380","Houma-Bayou Cane-Thibodaux, LA Metro Area",-8.63543306070848,5.92592592592593,-4.70718232044199,13.3044889129259,-21.978021978022,53.158779726159,202.97246588694
"G26420","Houston-Sugar Land-Baytown, TX Metro Area",-17.0429279065182,20.8908386342034,92.6012135160582,52.9396643248065,49.9740932642487,56.454812270127,525.736314056677
"G26580","Huntington-Ashland, WV-KY-OH Metro Area",-7.37542941152748,-2.18116499871696,-9.63302752293578,29.7118847539016,13.0434782608696,120.206489675516,173.532992451911
"G26620","Huntsville, AL Metro Area",8.40881181602925,16.0431694289962,18.9799870884442,32.3430188268582,36.8550368550369,49.170579029734,271.017175768796
"G26820","Idaho Falls, ID Metro Area",10.6321001226164,11.7739403453689,47.5327291037261,61.3138686131387,72.4770642201835,40.5081775700935,307.811892732219
"G26900","Indianapolis-Carmel, IN Metro Area",0.643738116570712,16.5508626450398,58.2946390882229,104.69223771983,16.9376693766938,61.5538970640006,243.169527392429
"G26980","Iowa City, IA Metro Area",3.45050760466289,102.061695861107,14.2857142857143,26.4693077927732,-28.125,85.4205607476636,229.180627474871
"G27060","Ithaca, NY Metro Area",-6.29489760665229,14.3532338308458,-1.94444444444444,20.5448094311549,4.44444444444444,142.978723404255,164.72915398661
"G27100","Jackson, MI Metro Area",-5.15988527261987,-0.839940340686082,10.8108108108108,31.3104661389622,-9.09090909090909,54.0849673202614,159.262948207171
"G27140","Jackson, MS Metro Area",-1.44262220692837,-1.75705487100276,25.1378169790518,38.7182203389831,-11.2676056338028,51.5054127198917,246.71846248211
"G27180","Jackson, TN Metro Area",-5.98522806394801,0.798279801102002,39.84375,33.5378323108384,-42.4242424242424,40.8152994464016,209.365910413031
"G27260","Jacksonville, FL Metro Area",5.24116883945471,16.499875376006,11.1898831193715,45.5143890344514,40.1815181518152,139.698903616429,301.938193478816
"G27340","Jacksonville, NC Metro Area",4.14924386351546,1.29372651055218,17.9321486268174,40.9239940387481,69.1991786447639,79.4682162352527,187.201522384209
"G27500","Janesville, WI Metro Area",-5.26769053397195,4.1742291301078,70.1550387596899,26.319018404908,84.6153846153846,25.3695359784802,218.400053951983
"G27620","Jefferson City, MO Metro Area",-4.07789025920832,-6.72464807675065,-5.32110091743119,-2.18579234972678,57.5,51.1489361702128,242.163882259348
"G27740","Johnson City, TN Metro Area",-1.59454899276038,13.8324420677362,26.0223048327138,35.8378056052475,40.8163265306122,57.590051457976,287.678987678988
"G27780","Johnstown, PA Metro Area",-11.0530449832108,11.6022596706243,-8.2312925170068,6.65980795610425,27.5862068965517,29.2431972789116,222.981797497156
"G27860","Jonesboro, AR Metro Area",-0.380432617615424,40.5202913631634,14.214463840399,56.5178571428571,87.8787878787879,49.1221374045802,281.728395061728
"G27900","Joplin, MO Metro Area",-5.49160825670375,6.24768946395564,20.0192492781521,19.0500774393392,57.625,44.1538721106799,184.842448388265
"G28020","Kalamazoo-Portage, MI Metro Area",-4.5862438278558,7.94968056378845,21.1805555555556,34.4434389140271,10.4761904761905,38.162272843614,149.931893364468
"G28100","Kankakee-Bradley, IL Metro Area",-13.2504489350578,-9.39081864199686,51.0489510489511,3.61216730038023,-32.3529411764706,39.471346068414,223.82556203164
"G28140","Kansas City, MO-KS Metro Area",-1.21880783619131,3.14959392398697,25.4000191625946,45.8363081716103,44.2265795206972,37.3611682435212,255.05751826894
"G28420","Kennewick-Pasco-Richland, WA Metro Area",0.126690246650811,26.7731456415809,64.1358669833729,35.5265306122449,133.055555555556,33.1342461712431,363.518011278628
"G28660","Killeen-Temple-Fort Hood, TX Metro Area",-5.03898178801588,24.0448186691895,31.6074879227053,31.3920169687621,57.8728840625998,40.7706266634406,232.006884076177
"G28700","Kingsport-Bristol-Bristol, TN-VA Metro Area",-4.26639836860372,-2.01744875487041,-0.127371273712745,35.9816152330926,-20.7792207792208,52.2277227722772,270.046870534438
"G28740","Kingston, NY Metro Area",-10.4030749001163,0.737570570023675,38.8609715242881,24.275595621378,85.2941176470588,84.7203874944958,215.332805071315
"G28940","Knoxville, TN Metro Area",2.26488139071551,5.99192450978205,47.1394799054374,46.2149022720508,-10.6609808102345,98.0619400077912,287.656212206724
"G29020","Kokomo, IN Metro Area",-5.38751618168515,14.9413207216675,-10.0323624595469,34.1614906832298,4,62.0347394540943,159.93633469759
"G29100","La Crosse, WI-MN Metro Area",0.0856981709773593,22.2659263588545,6.84410646387833,18.1736700476092,0,199.731070496084,182.979267116683
